RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll
0.5313328570675131,0.6530197018302348,0.6056495035168555,0.4790174929756186
0.6330507702560808,0.3438052576817511,0.7712797326518577,0.6379562610868692
0.8157019087391582,0.5344052117232077,0.3029410213504533,0.8170941720293664
0.47736938250058736,0.3445976463618083,0.15423580911649495,0.15278838808250572
0.5537956627846208,0.5994420364632889,0.4246525097450699,0.7996788854216571
0.5024212842875431,0.6253470510036212,0.33401017418863,0.35419714881330033
0.3159584210349672,0.6030992149866299,0.5171168017951067,0.5033600497209669
0.5552100763783341,0.5097192566906557,0.5601964836239673,0.040204063135269516
0.6165332962549205,0.6160212457691014,0.6770654034434977,0.5163082182025353
0.3771378022410065,0.3018086576387182,0.6720070768625909,0.37756859292253114
0.6531402379091612,0.5526911043399128,0.35417156117698395,0.5383201046212013
0.7287274592816697,0.5504358442505192,0.23864513561589318,0.5183799251595861
0.4579511619767269,0.5479367722595694,0.4900271855087334,0.6032551695562662
0.40664870281492277,0.5234946291285736,0.6790551717193996,0.596392640261035
0.5496243413387544,0.560614991140485,0.6895074484458232,0.6788077326462172
0.6058173152991605,0.21537733853709198,0.28963594432484524,0.391487874040217
0.5040754289988348,0.32399554068032044,0.2371348295751485,0.4838730561562066
0.34779471344939517,0.3297860733422771,0.3748363835122526,0.33587549041188125
0.5320041041967329,0.6387567055892049,0.43738223208848953,0.33801193821134
0.6016220207415364,0.3746474632285937,0.4599169571408708,0.42780748663101603
0.40039172064612333,0.809668848580009,0.6053857992875191,0.7085885201538242
0.7250116269592026,0.5397081205820521,0.15931810880915961,0.6073338426279603
0.6310849750919368,0.24457381374843115,0.3689150249080631,0.7103365228988359
0.6089098467159234,0.6597854820984158,0.35584967900003356,0.6202172702671207
0.48266744019907276,0.6136440797289299,0.25919009239237273,0.46982429335370507
0.11945082395585112,0.34161095056774643,0.41113167471364115,0.4671051779725758
0.4084466861967617,0.3870209172325642,0.5814366606414246,0.4669109554453522
0.2593339310629198,0.5656131351223843,0.6987610695843541,0.4614079838406857
0.28958799810132957,0.6972715619626613,0.5849127618463132,0.1410055547642786
0.48446542358091166,0.4143278502068438,0.8845047394841945,0.4793411971876577
0.2753719428289231,0.5967601055461722,0.6878053575110156,0.17920265178490502
0.4877497398917374,0.4284079875217068,0.6449414336879756,0.5658349626445339
0.3615073333748867,0.539281449754329,0.4990890217532016,0.21688182206626871
0.291625712600747,0.6519835012486217,0.6448215681291862,0.8834535354974039
0.505202165251454,0.5970039174477282,0.25468314738189646,0.724191063174114
0.293088072417976,0.35313106291627067,0.5684672071804264,0.3503126982688299
0.9767772466401684,0.3760493816625411,0.22948740692439357,0.4392018748947961
0.6353521889848346,0.3227155281971511,0.666637099828832,0.6779013608525073
0.18549674684873443,0.5898724193272132,0.506496713286378,0.5247892685579625
0.5441105256344484,0.5920057734658288,0.4149913457066554,0.575610829848118
0.388093514314345,0.6920296060792058,0.6079029760220936,0.6586733306573785
0.48981142750291273,0.5130107173616626,0.40983712667871713,0.3252579922569952
0.5559532428428275,0.16350635648103837,0.7518135659044816,0.5783946860716551
0.17164028825269578,0.5858495229515381,0.7381728653142635,0.7113076355349536
0.43357050731899105,0.5314794689045348,0.1683080257183543,0.5804016521862981
0.6456126808171955,0.5723789153905653,0.517380506024443,0.5095751705921198
0.5977144035250064,0.3131459110610755,0.17753767374512747,0.34655772940917506
0.8448292395249488,0.7038544833046753,0.5063049283923152,0.17492975618598747
0.566429492681009,0.34703576537736897,1.0,0.5838976576763216
0.32358187057396426,0.3051610712851142,0.4529647547310936,0.3677279848765392
0.3992649843935043,0.34788910703281517,0.5285040298800865,0.6940218306120599
0.3615792527101603,0.5284318201350839,0.498705451965076,0.13517887894757286
0.4705370456495994,0.4791208630453691,0.27381369056466265,0.4351232018231021
0.5566964093073209,0.3700759900744174,0.5157743075366669,0.660486074244798
0.6543149203852958,0.7452415535938178,0.7118743617158995,0.5364426201913739
0.5213600425762466,0.46296832456727954,0.7649268580360268,0.9445688907304062
0.39921703816998855,0.7664531890291958,0.6839936327415171,0.5332055780709818
0.6205607790302397,0.5333080581662053,0.7498957169638534,0.5272494205694604
0.3511749222072523,0.5441576877854504,0.2790877751513902,0.6206057153215677
0.4946060498544832,0.596455340669227,0.7344090867682807,0.5631158472634046
0.4369267429650903,0.3940914623776902,0.06193932884876323,0.4579119783506623
0.2198502159977369,0.5473272425056792,0.375267899523894,0.6704561639756057
0.5463160519161708,0.24628049705932364,0.3860078535914119,0.42003858554207507
0.6793188759487359,0.5664055238024416,0.4731740879429632,0.34493920834897907
0.4723590021431962,0.31393829974113263,0.6989768275901749,0.5934145615102743
0.3600929197811734,0.45534920264365236,0.6525409101152148,0.9606246196475507
0.27021772380098485,0.36288353897851344,0.761498703054654,0.5710142300371612
0.6010706391711057,0.6626502719416996,0.3701136804959558,0.6024135386049643
0.5283841643212972,0.39147048443596244,0.8054653900185552,0.39012831634965234
0.15979757104431666,0.5183745791958961,0.14503013420147962,0.3852727531690642
0.04177794186040935,0.5331861522154273,0.4907703519732268,0.2559205500381971
0.7568479193736306,0.49051906944311524,0.5076474226507549,0.7405057554608899
0.5820599615471287,0.6486310876022258,0.4686671429324869,0.3962139555359894
0.39341554512458826,0.5557997060847526,0.39641218409431983,0.5623389571545104
0.4079911970733625,0.19745716377272096,0.23874102806292458,0.5309396485867074
0.5091817018032575,0.19751811674810998,0.5784879678952087,0.2690629410469889
0.48089342992899164,0.23122511213823638,0.20589786495466686,0.4573293107689917
0.5991048440069617,0.7467044250031543,0.3658224934913002,0.34118423948932425
0.20431563957864857,0.27261218242737906,0.5627136603585419,0.2524892853905815
0.7740126673922529,0.3029058111957206,0.34491794003845283,0.7923631702295709
0.6662055838171907,0.35550822895644235,0.5923683996030052,0.4531858968548898
0.5398912579650663,0.38232753812760983,0.3396438554517253,0.6169802281467286
0.3227907578859551,0.5948705633091126,0.5485455513096511,0.5319755020652328
0.47873584987078494,0.3694055073451382,0.4554579583539103,0.7548782224754308
0.508606347121069,0.29394572381353506,0.5639362890581924,0.35892323030907275
0.6831785469417502,0.34855958976209434,0.6745242535971655,0.24905802074296587
0.3851927677916449,0.13930802525159852,0.5048425685750861,0.3177480545376856
0.6246362080290746,0.6146802803105431,0.4728624374901111,0.4764278592793049
0.35978126932832133,0.40274678488293064,0.4390124036880235,0.509445688907304
0.712449716398088,0.6137659856797079,0.48834906768568376,0.5958099726793644
0.5382850594772902,0.457543509757657,0.40990904601399075,0.20315676347580636
0.6946856405855193,0.3519729563838793,0.668746733663523,0.5591019150341184
0.6208005101478182,0.3784875006781018,0.23207650299424165,0.43946083826442744
0.3604764895692991,0.4266403512354254,0.34412682735044375,0.398026699123409
0.46849933115018194,0.5550073174046954,0.4644958214866206,1.0
0.45907789822934597,0.6487529935530038,0.5770735543014954,0.4908003262938457
0.4971711728125734,0.6620407421878095,0.3344896364237871,0.5379964004091621
0.48540037493946786,0.5940172216536663,0.4046829076507789,0.46542191606997185
0.7811566546960929,0.5064277960196487,0.5134968619196708,0.34280276054952025
0.5723748243969563,0.43364994340516233,0.7048502399708487,0.35309655449236704
0.47434877041909795,0.4531548955296478,0.50747961086845,0.3988683300747109
0.29457440534696283,0.4531548955296478,0.6294787766041609,0.5517214589996244
0.745892207300292,0.36373688063395965,0.3370787324936351,0.9282541984436301
0.7179395589906361,0.6060249578053027,0.6068241859929904,0.19486993564760263
0.3349690986589441,0.2821208465880657,0.5067364444039565,0.7910683533814141
0.4080631164086361,0.3026619992941645,0.47362957706636233,0.7474977664409369
0.6873738414993743,0.5604321322143179,0.4167653559767365,0.3733604381660214
0.4542353296542598,0.4668083620167876,0.40192599979862587,0.66702489932799
0.5976664573014906,0.3177783371906407,0.6457085732642269,0.43123875127863165
0.6715036415156761,0.3620301973230671,0.3960286143061942,0.5196100011653351
0.6370782530314,0.23671087992324794,0.3884531109907128,0.5952920459401018
0.4772734900535559,0.6502768179377292,0.7752352960919033,0.6770597299012054
0.40403563363331685,0.5406224152128873,0.45687237194762353,0.40592508189716564
0.5113632549732221,0.4893000099353349,0.27479658814673463,0.4217218474446789
0.43999530127009545,0.5912133847857716,0.679966149966198,0.3680516890885784
0.4661259930861546,0.40542871580004736,0.8626412615610332,0.5218759306496096
0.5212401770174572,0.5518377626844665,0.5368226996600612,0.2877083036604472
0.7116106574865632,0.5228850993746834,0.12309473694304465,0.4790822338180264
0.41966610249943664,0.4488881872524166,0.2886051005192576,0.2882262303997099
0.6409618971361721,0.4708922113678518,0.45389970608964986,0.47571571001281865
0.5888683252863588,0.4741227190634697,0.31193093825964796,0.23118954823840165
0.04376771013631109,0.5584816370018694,0.3196263071339186,0.6190519351037795
0.5181955918242099,0.4758903553497512,0.7103640556751547,0.2557910683533814
0.6316363566623675,0.7216527521182682,0.48237976285797846,0.6073338426279603
0.2379019691513998,0.4820466058640419,0.3885969496612599,0.603773096295529
0.5351206087252538,0.7150088778008654,0.209445885494829,0.33263844829148914
0.5107399540675178,0.4816808880117078,0.5535559316670422,0.5705610441403063
0.4622183758696246,0.7718170508634293,0.23080592807107547,0.5181857026323626
0.5868785570104571,0.36550451692024116,0.6153825868905436,0.502518418769665
0.3386849309814112,0.354228216473273,0.579422919253765,0.7677616501145912
0.5950533881198847,0.5175212375404499,0.2744849376938825,0.4737734847405834
0.6424242569534011,0.418533605508686,0.5723987975087143,0.32603488236588934
0.3676204768731391,0.8898220112165665,0.2388129473981982,0.506985536895806
0.40887820220840304,0.8341719446863939,0.44891329884401654,0.5075682044774766
0.6417530098241812,0.5637845458607139,0.42728955203843366,0.5355362483976641
0.6237971491175498,0.3271650954005494,0.7289671903992482,0.42223977418394165
0.5308533948323559,0.4028686908337087,0.6153825868905436,0.532752392174127
0.4533003782957035,0.5259937011195233,0.6260985678463037,0.4381660214162706
0.5134728888079131,0.4507167765140871,0.5880532394865919,0.37847496471624087
0.27242325008270724,0.478877051143813,0.3928162173306419,0.41045694086571455
0.4958526516658915,0.6651493439326494,0.4947738616367882,0.49805130064352393
0.509085809356226,0.5628092982544896,0.6289753412572459,0.2756017661301809
0.621327918606491,0.28364467097279117,0.6447975950174285,0.5325581696469034
0.6377734732723777,0.3737941215731475,0.4573038879592649,0.5879763307480157
0.5631931225936989,0.4615054531579431,0.4067925414854699,0.6114125156996543
0.261251780003548,0.22128977714982662,0.4725028408137433,0.06778366200100995
0.44001927438185334,0.7693179788724797,0.4872702776565803,0.4463881084020665
0.1946784486519919,0.347157671328147,0.6175401669487502,0.5226528207585037
0.27760144222240335,0.44937581105552876,0.16806829460077574,0.4046302650490088
0.32271883855068156,0.6680750867513222,0.20280533353790386,0.4141471688829615
0.2108123528650266,0.7365252781131884,0.653475861473771,0.2814284419468866
0.7122339583922672,0.3759884286871521,0.38540852579746554,0.905853866970517
0.40815900885566747,0.6233965557911726,0.3629936663038736,0.3593764162059277
0.6723666735389586,0.49612674317890487,0.6664453149347692,0.42534733461951807
0.53181231930267,0.7039763892554532,0.4347931360186415,0.3751084409110331
0.34733922432599595,0.40719635208632887,0.5605081340768194,0.5081508720591472
0.3114514760244909,0.6774008919858417,0.732730968945231,0.8582693478007536
0.44812218615600746,0.5603711792389289,0.6453010303643434,0.8458391060584479
0.638204989284019,0.29705432555837497,0.7229019931245115,0.5860341054757804
0.6206806445890289,0.5175821905158389,0.7264260405529159,0.6022840569201486
0.5546347216961456,0.38232753812760983,0.7083263411757373,0.494749517680724
0.5645595899638964,0.4105487657327248,0.5674843095983545,0.27463065349406324
0.7498717438520955,0.6333928437549714,0.5144078401664692,0.33820616073856347
0.4935512329371377,0.5654912291716063,0.3877578907497351,0.41550672657352616
0.5186510809476091,0.6809971175337938,0.6692022227869222,0.6768007665315742
0.4375979900943102,0.6242498974466189,0.33777395273461286,0.5730859369942122
0.3829153221746489,0.5506796561520751,0.5068802830745037,0.14566689541764316
0.25564207185221055,0.39354288559918904,0.5506312120325842,0.3729719931115743
0.6473387448637608,0.34161095056774643,0.3605004626810569,0.34099001696210063
0.6451332185820384,0.3712950495821977,0.46766027223865714,0.37497895922621743
0.6113071578917088,0.6750846789210591,0.5421447304703045,0.4169957659489065
0.47935915077648905,0.3682474008127469,0.7321795873748005,0.6957050925146637
0.6624418052712078,0.5620169095744324,0.3551065125355401,0.2847302249096865
0.5076234495389971,0.4240803262690866,0.5968993177252393,0.6044852455620152
0.6951171565971606,0.2044058029670689,0.38027827988128515,0.5636985148450752
0.3672369070850135,0.3834856446600012,0.7263541212176423,0.5283500148903938
0.7222786922188074,0.3926285909683538,0.4898354006146705,0.4367417228832981
0.19995253323871942,0.24103854117586815,0.48000642479395106,0.6451424945941396
0.4997362957706636,0.7250051657646641,0.31857149021657305,0.7684090585386697
0.40657678347964926,0.31284114618413034,0.5081029117741541,0.38650282917481316
0.4992088873119909,0.6749627729702811,0.3590381028638279,0.6109593298027993
0.6470031212991508,0.4880809504275546,0.6832264931652658,0.24290764071422094
0.43198828194297273,0.6519835012486217,0.7542588233037825,0.5363778793489661
0.39890538771713646,0.5097192566906557,0.648944943351537,0.39563128795431884
0.5097330833736881,0.6891038632605331,0.559285505377169,0.6085639186337092
0.3514625995483465,0.3069896605467847,0.7147031889033261,0.6670896401703978
0.5283122449860237,0.2949819243951483,0.3225989729918923,0.35542722481904937
0.5425043271466724,0.24018519952042194,0.5443023105285112,0.30402299594722326
0.409861099790475,0.51813076729434,0.38696677806172597,0.2895857880902746
0.5315965612968495,0.26151874090657795,0.44251247800467,0.5016767878183631
0.3524215240186606,0.2982124320907662,0.5811729564120882,0.5912781137108155
0.4189708822584589,0.5188622029990082,0.5651349446460849,0.4976628555890769
0.3951655822829115,0.17843983545134753,0.6766818336553722,0.5708847483523456
0.07330258382198523,0.6651493439326494,0.7140798879976219,0.4467118126141057
0.4997362957706636,0.16515208681654178,0.5632890150407303,0.5503619013090598
0.26909098754836575,0.21946118788815608,0.4084466861967617,0.1433362250909609
0.5681795298393323,0.6149240922120992,0.577624935871926,0.6925975320790875
0.6072557020046316,0.4699169637616275,0.3236058436857221,0.5622094754696947
0.36527111192086953,0.45955495794549456,0.4947738616367882,0.5018062695031787
0.703675557494714,0.5037458651025319,0.6808531551012384,0.6399632272015123
0.35002421284287544,0.5941391276044444,0.4024054620337829,0.8174826170838134
0.31430427632367536,0.7769371007961067,0.7159018444912186,0.595162564255286
0.6506949805098602,0.8480692230750897,0.8029961595074964,0.586228328003004
0.5177640758125687,0.332955628062506,0.7402824991489545,0.6025430202897799
0.4539236792014077,0.20855060529352207,0.3663019557264572,0.22108997682277842
0.30728015457862456,0.6444862852757726,0.6137044690674939,0.4209449573357848
0.5205209836647217,0.6402195769985414,0.8178834619091228,0.5358599526097033
0.5099488413795088,0.5194107797775094,0.4856640791688043,0.6872240421592366
0.6267937880872814,0.41091448358505894,0.7545944468683924,0.21131410961919436
0.7206485206192734,0.4833266183472113,0.38317902640398527,0.3238984345664305
0.5609875963119765,0.2532291362536716,0.6362152210081173,0.603773096295529
0.6055056648463084,0.36123780864300997,0.5771694467485268,0.18781318382514794
0.5377816241303753,0.2340289490061312,0.4018540804633523,0.670715127345237
0.5925122382735524,0.3477672010820372,0.45250926560769444,0.47597467338245
0.31873930199887807,0.5751217992830711,0.5900909539860093,0.638085742771685
0.8879328944655676,0.7026354237968949,0.6690583841163751,0.7044451062397223
0.4499201695378463,0.9657084655758928,0.631876087779946,0.34247905633748105
0.50323637008731,0.5744513165537919,0.36517521947383813,0.5670650386502829
0.586087444322448,0.8700122942151359,0.43795758677067803,0.44444588312983124
0.35539418987663435,0.5328204343630932,0.5572477908777514,0.2900389739871295
0.7039632348358081,0.5220927106946261,0.3713842554191219,0.515984513990496
0.3806618496694108,0.5503748912751301,0.5941424098730863,0.6035141329258976
0.5589738549243168,0.4977115205390193,0.22241533895582716,0.3659799821315275
0.622286843076805,0.36087209079067584,0.45505041545402675,0.3163237560047131
0.4125940345308702,0.46040829960094076,0.6290712337042772,0.22892361875412723
0.4751398831071071,0.7268337550263347,0.5848408425110396,0.782134117129132
0.5744844582316474,0.5814609087235288,0.3558976252235493,0.5284794965752094
0.42108051609314995,0.5318451867568689,0.47233502903143837,0.40534241431549506
0.6711680179510661,0.6171183993261038,0.6137284421792518,0.2828527404798591
0.48324279488126115,0.37166076743453186,0.35215781978932426,0.6703914231331978
0.4445981387276031,0.6494234762822828,0.5097330833736881,0.43065608369696107
0.4154468348300546,0.3891542713711798,0.4728864106018689,0.8028511866996413
0.5270176969510996,0.44474338492596344,0.6319480071152196,0.5855809195789256
0.3412500539395015,0.5611026149435971,0.40118283333413246,0.3729719931115743
0.5560011890663432,0.9512016574333068,0.8059448522537122,0.49228936566922604
0.7612589719370754,0.11413444641593452,0.5477304655098841,0.2906216415688001
0.6076872180162729,0.5348928355263197,0.3377260065110972,0.3936890626820836
0.515270872189752,0.47796275651297776,0.44107409129919883,0.5317812795380094
0.46859522359721334,0.6589930934183585,0.4730542223841739,0.22167264440444898
0.4413377955285352,0.3315537096285586,0.2265147410664199,0.4621848739495798
0.4638006012456429,0.39829721767953236,0.6976822795552508,0.2670559749323458
0.4621464565343511,0.2621892236358571,0.39804235569385377,0.47196074115316383
0.5635287461583088,0.5329423403138712,0.61497504399066,0.529839054265774
0.7190183490197395,0.4926524235817309,0.8179074350208806,0.5015473061335474
0.6615548001361673,0.5582987780757024,0.37953511341679175,0.44276262122722737
0.6215676497240694,0.3609330437660649,0.23368270148201775,0.26783286504123993
0.35584967900003356,0.7500568386495502,0.5053939501455168,0.29405290621641567
0.28889277786035183,0.9698532679023459,0.3329313841595267,0.5537931659566754
0.4091898526612551,0.41859455848407506,0.36929859469618875,0.5322344654348642
0.41364885144821567,0.4691245750815703,0.7524128936984278,0.5497792337273892
0.5010308438055877,0.5271518076519146,0.6710960986157924,0.7422537582059018
0.8767374512746503,0.31150018072557195,0.35182219622471433,0.6073338426279603
0.18638375198377496,0.2788903388924478,0.48866071813853584,0.185741476868097
0.6733975173445463,0.6171183993261038,0.43944391969966484,0.3904520205616915
0.45066333600233976,0.5440967348100614,0.5113872280849798,0.2906216415688001
0.704322831512176,0.6912981703745378,0.6800140961897136,0.4395903199492432
0.6853361269999568,0.3700759900744174,0.38509687534461345,0.6466962748119278
0.8289830126530084,0.42481176197375486,0.29675595851692743,0.5908896686563685
0.33626364669386816,0.7790095019593334,0.5716556310442208,0.36649790887079026
0.2595976352922562,0.8271623525166568,0.4410261450756831,0.4829019435200891
0.7128812324097292,0.7546892647791155,0.5802859512770476,0.46166694721031704
0.5364151567601778,0.44376813731973913,0.4166215173061894,0.6579611813908922
0.6414413593713291,0.3834246916846122,0.35326058293018553,0.6379562610868692
0.6782640590313904,0.5742684576276248,0.5086303202328268,0.5969105670002978
0.829702206005744,0.624920380175898,0.5231580259580855,0.7487925832890937
0.36457589167989185,0.5984667888570646,0.5588539893655275,0.3873444601261152
0.3269381062200636,0.5538492108723041,0.54286392382304,0.13077650166383964
0.46085190849942703,0.532088998658425,0.7205766012839999,0.603773096295529
0.49112994864959464,0.46376071324733675,0.7071037124760868,0.4663282878636817
0.5133530232491238,0.5309308921260336,0.4253477299860477,0.5676477062319535
0.5806215748416577,0.4529110836280917,0.43709455474739534,0.3316673356553715
0.6710002061687611,0.4139621323545098,0.20153475861473769,0.09762919035102484
0.3623463922864115,0.6506425357900634,0.2365355017812022,0.5711437117219769
0.5014383867054711,0.5730493981198445,0.5312369646204816,0.27353005917312995
0.32228732253904024,0.5345880706493746,0.5909779591210499,0.3896103896103896
0.4566086677182872,0.8181413121590824,0.3864393696030532,0.7910683533814141
0.6380611506134719,0.5501310793735741,0.3846174131094564,0.7998083671064727
0.0,0.688738145408199,0.5220552628172243,0.24446142093200915
0.38325094573925883,0.671244641471551,0.3297429602957323,0.43110926959381596
0.6130092488265162,0.5926762561951079,0.3619148762747702,0.4931957374629359
0.37498022218279975,0.4488272342770276,0.5525490609732124,0.4045007833641931
0.42697790158558163,0.23378513710457516,0.7817080362665235,0.419650140487628
0.3877578907497351,0.486130455215106,0.7077749596053068,0.561691548730432
0.62636227207564,0.2969933725829859,0.17204783115257924,0.3288187385894265
0.45938954868219806,0.2599339635464635,0.6682672714283658,0.3422848338102575
0.5218395048114035,0.49076288134467133,0.5068323368509879,0.3681811707733941
0.8481854751710481,0.45272822470192464,0.6239409877880968,0.2109256645647473
0.5132331576903345,0.5087440090844314,0.4705370456495994,0.5224585982312802
0.5686350189627315,0.48753237364905344,0.4339301039953588,0.6165270422498738
0.20026418369157153,0.4328575547251051,0.6578149947019424,0.5713379342492004
0.6622020741536293,0.6589930934183585,0.4137687170070049,0.4799886056117362
0.4647115794924413,0.40439251521843406,0.6581026720430365,0.7412826455697841
0.6549142481792422,0.667648415923599,0.48691068098021256,0.4215276249174554
0.5948136570023063,0.39281144989452077,0.3552743243178451,0.4247646670378475
0.8532677748637129,0.468393139376902,0.4025732738160879,0.6100529580090895
0.7923760709987678,0.3221669514186499,0.6593972200779605,0.16741981846667786
0.6240368802351283,0.49240861168017486,0.7025008750185792,0.42211029249912596
0.34391106934462307,0.4802789695777604,0.5850326274051024,0.2587691471041421
0.8619460413200554,0.5278832433565829,0.3764425820000287,0.5009646385518768
0.3614833602631289,0.39104381360823937,0.40499455810363094,0.633553883803136
0.6049063370523621,0.4685759983030691,0.31766051196977463,0.4731908171589128
0.6943739901326672,0.5751217992830711,0.26494363921425723,0.4011342595589854
0.390538771713646,0.43651473324844614,0.7334022160744509,0.6802320311791896
0.5832825902467792,0.3894590362481249,0.28889277786035183,0.6971941318900441
0.21853169485105506,0.5330032932892602,0.6465955783992674,0.4027527806191814
0.6279924436751739,0.46430929002583793,0.5576073875541193,0.6099882171666817
0.6615548001361673,0.6562502095258529,0.6438146974353565,0.0237598891636778
0.20829517613045204,0.6063906756576368,0.42256684902213676,0.33729978894485374
0.4388206187939607,0.6575302220090222,0.5548265065902084,0.372713029741943
0.5121303945494734,0.6115716785657034,0.4411220375227145,0.5796247620774041
